Date,Bitcoin,^BSESN,^GSPC,^IXIC,^N225,^NSEI
2014-11-28,376.4469909667969,28693.990234375,2067.56005859375,4791.6298828125,17459.849609375,8588.25
2014-12-01,379.2449951171875,28559.619140625,2053.43994140625,4727.35009765625,17590.099609375,8555.900390625
2014-12-02,381.31500244140625,28444.009765625,2066.550048828125,4755.81005859375,17663.220703125,8524.7001953125
2014-12-03,375.010009765625,28442.7109375,2074.330078125,4774.47021484375,17720.4296875,8537.650390625
2014-12-04,369.60400390625,28562.8203125,2071.919921875,4769.43994140625,17887.2109375,8564.400390625
2014-12-05,376.85400390625,28458.099609375,2075.3701171875,4780.759765625,17920.44921875,8538.2998046875
2014-12-08,361.90899658203125,28119.400390625,2060.31005859375,4740.68994140625,17935.640625,8438.25
2014-12-09,352.218994140625,27797.009765625,2059.820068359375,4766.47021484375,17813.380859375,8340.7001953125
2014-12-10,346.364990234375,27831.099609375,2026.1400146484375,4684.02001953125,17412.580078125,8355.650390625
2014-12-11,350.5060119628906,27602.009765625,2035.3299560546875,4708.16015625,17257.400390625,8292.900390625
2014-12-12,352.5419921875,27350.6796875,2002.3299560546875,4653.60009765625,17371.580078125,8224.099609375
2014-12-15,345.3450012207031,27319.560546875,1989.6300048828125,4605.16015625,17099.400390625,8219.599609375
2014-12-16,327.06201171875,26781.439453125,1972.739990234375,4547.830078125,16755.3203125,8067.60009765625
2014-12-17,319.7760009765625,26710.130859375,2012.8900146484375,4644.31005859375,16819.73046875,8029.7998046875
2014-12-18,311.39599609375,27126.5703125,2061.22998046875,4748.39990234375,17210.05078125,8159.2998046875
2014-12-19,317.8429870605469,27371.83984375,2070.64990234375,4765.3798828125,17621.400390625,8225.2001953125
2014-12-22,331.885986328125,27701.7890625,2078.5400390625,4781.419921875,17635.140625,8324.0
2014-12-24,322.53399658203125,27208.609375,2081.8798828125,4773.47021484375,17854.23046875,8174.10009765625
2014-12-30,310.73699951171875,27403.5390625,2080.35009765625,4777.43994140625,17450.76953125,8248.25
2015-01-05,274.4739990234375,27842.3203125,2020.5799560546875,4652.56982421875,17408.7109375,8378.400390625
2015-01-06,286.1889953613281,26987.4609375,2002.6099853515625,4592.740234375,16883.189453125,8127.35009765625
2015-01-07,294.3370056152344,26908.8203125,2025.9000244140625,4650.47021484375,16885.330078125,8102.10009765625
2015-01-08,283.3489990234375,27274.7109375,2062.139892578125,4736.18994140625,17167.099609375,8234.599609375
2015-01-09,290.4079895019531,27458.380859375,2044.81005859375,4704.06982421875,17197.73046875,8284.5
2015-01-13,225.86099243164062,27425.73046875,2023.030029296875,4661.5,17087.7109375,8299.400390625
2015-01-14,178.10299682617188,27346.8203125,2011.27001953125,4639.31982421875,16795.9609375,8277.5498046875
2015-01-15,209.843994140625,28075.55078125,1992.6700439453125,4570.81982421875,17108.69921875,8494.150390625
2015-01-16,208.0970001220703,28121.890625,2019.4200439453125,4634.3798828125,16864.16015625,8513.7998046875
2015-01-20,211.31500244140625,28784.669921875,2022.550048828125,4654.85009765625,17366.30078125,8695.599609375
2015-01-21,226.89700317382812,28888.859375,2032.1199951171875,4667.419921875,17280.48046875,8729.5
2015-01-22,233.406005859375,29006.01953125,2063.14990234375,4750.39990234375,17329.01953125,8761.400390625
2015-01-23,232.87899780273438,29278.83984375,2051.820068359375,4757.8798828125,17511.75,8835.599609375
2015-01-27,263.4750061035156,29571.0390625,2029.550048828125,4681.5,17768.30078125,8910.5
2015-01-28,233.9149932861328,29559.1796875,2002.1600341796875,4637.990234375,17795.73046875,8914.2998046875
2015-01-29,233.51300048828125,29681.76953125,2021.25,4683.41015625,17606.220703125,8952.349609375
2015-01-30,226.4250030517578,29182.94921875,1994.989990234375,4635.240234375,17674.390625,8808.900390625
2015-02-02,238.22900390625,29122.26953125,2020.8499755859375,4676.68994140625,17558.0390625,8797.400390625
2015-02-03,227.26800537109375,29000.140625,2050.030029296875,4727.740234375,17335.849609375,8756.5498046875
2015-02-04,226.85299682617188,28883.109375,2041.510009765625,4716.7001953125,17678.740234375,8723.7001953125
2015-02-05,217.11099243164062,28850.970703125,2062.52001953125,4765.10009765625,17504.619140625,8711.7001953125
2015-02-06,222.26600646972656,28717.91015625,2055.469970703125,4744.39990234375,17648.5,8661.0498046875
2015-02-09,220.11000061035156,28227.390625,2046.739990234375,4726.009765625,17711.9296875,8526.349609375
2015-02-10,219.83900451660156,28355.619140625,2068.590087890625,4787.64013671875,17652.6796875,8565.5498046875
2015-02-12,221.76400756835938,28805.099609375,2088.47998046875,4857.60986328125,17979.720703125,8711.5498046875
2015-02-13,235.427001953125,29094.9296875,2096.989990234375,4893.83984375,17913.359375,8805.5
2015-02-18,236.3260040283203,29320.259765625,2099.679931640625,4906.35986328125,18199.169921875,8869.099609375
2015-02-19,240.2830047607422,29462.26953125,2097.449951171875,4924.7001953125,18264.7890625,8895.2998046875
2015-02-20,243.7790069580078,29231.41015625,2110.300048828125,4955.97021484375,18332.30078125,8833.599609375
2015-02-23,238.89199829101562,28975.109375,2109.659912109375,4960.97021484375,18466.919921875,8754.9501953125
2015-02-24,238.73500061035156,29004.66015625,2115.47998046875,4968.1201171875,18603.48046875,8762.099609375
2015-02-25,237.47000122070312,29007.990234375,2113.860107421875,4967.14013671875,18585.19921875,8767.25
2015-02-26,236.42599487304688,28746.650390625,2110.739990234375,4987.89013671875,18785.7890625,8683.849609375
2015-02-27,253.8280029296875,29220.119140625,2104.5,4963.52978515625,18797.939453125,8844.599609375
2015-03-02,275.6700134277344,29459.140625,2117.389892578125,5008.10009765625,18826.880859375,8956.75
2015-03-03,281.7019958496094,29593.73046875,2107.780029296875,4979.89990234375,18815.16015625,8996.25
2015-03-04,273.0920104980469,29380.73046875,2098.530029296875,4967.14013671875,18703.599609375,8922.650390625
2015-03-05,276.1780090332031,29448.94921875,2101.0400390625,4982.81005859375,18751.83984375,8937.75
2015-03-09,289.60699462890625,28844.779296875,2079.429931640625,4942.43994140625,18790.55078125,8756.75
2015-03-10,291.760009765625,28709.869140625,2044.1600341796875,4859.7900390625,18665.109375,8712.0498046875
2015-03-11,296.3789978027344,28659.169921875,2040.239990234375,4849.93994140625,18723.51953125,8699.9501953125
2015-03-12,294.35400390625,28930.41015625,2065.949951171875,4893.2900390625,18991.109375,8776.0
2015-03-13,285.3370056152344,28503.30078125,2053.39990234375,4871.759765625,19254.25,8647.75
2015-03-16,290.5929870605469,28437.7109375,2081.18994140625,4929.509765625,19246.060546875,8633.150390625
2015-03-17,285.5050048828125,28736.380859375,2074.280029296875,4937.43017578125,19437.0,8723.2998046875
2015-03-18,256.29901123046875,28622.119140625,2099.5,4982.830078125,19544.48046875,8685.900390625
2015-03-19,260.9280090332031,28469.669921875,2089.27001953125,4992.3798828125,19476.560546875,8634.650390625
2015-03-20,261.7489929199219,28261.080078125,2108.10009765625,5026.419921875,19560.220703125,8570.900390625
2015-03-23,266.739990234375,28192.01953125,2104.419921875,5010.97021484375,19754.359375,8550.900390625
2015-03-24,245.59500122070312,28161.720703125,2091.5,4994.72998046875,19713.44921875,8542.9501953125
2015-03-25,246.19700622558594,28111.830078125,2061.050048828125,4876.52001953125,19746.19921875,8530.7998046875
2015-03-26,248.53199768066406,27457.580078125,2056.14990234375,4863.35986328125,19471.119140625,8342.150390625
2015-03-27,247.0290069580078,27458.640625,2061.02001953125,4891.22021484375,19285.630859375,8341.400390625
2015-03-30,247.5260009765625,27975.859375,2086.239990234375,4947.43994140625,19411.400390625,8492.2998046875
2015-03-31,244.2239990234375,27957.490234375,2067.889892578125,4900.8798828125,19206.990234375,8491.0
2015-04-01,247.27200317382812,28260.140625,2059.68994140625,4880.22998046875,19034.83984375,8586.25
2015-04-06,255.49200439453125,28504.4609375,2080.6201171875,4917.31982421875,19397.98046875,8659.900390625
2015-04-07,253.17999267578125,28516.58984375,2076.330078125,4910.22998046875,19640.5390625,8660.2998046875
2015-04-08,245.02200317382812,28707.75,2081.89990234375,4950.81982421875,19789.810546875,8714.400390625
2015-04-09,243.67599487304688,28885.2109375,2091.179931640625,4974.56005859375,19937.720703125,8778.2998046875
2015-04-10,236.07200622558594,28879.380859375,2102.06005859375,4995.97998046875,19907.630859375,8780.349609375
2015-04-13,224.58700561523438,29044.439453125,2092.429931640625,4988.25,19905.4609375,8834.0
2015-04-16,228.572998046875,28666.0390625,2104.989990234375,5007.7900390625,19885.76953125,8706.7001953125
2015-04-17,222.8820037841797,28442.099609375,2081.179931640625,4931.81005859375,19652.880859375,8606.0
2015-04-20,224.62600708007812,27886.2109375,2100.39990234375,4994.60009765625,19634.490234375,8448.099609375
2015-04-21,235.2689971923828,27676.0390625,2097.2900390625,5014.10009765625,19909.08984375,8377.75
2015-04-22,234.17599487304688,27890.130859375,2107.9599609375,5035.169921875,20133.900390625,8429.7001953125
2015-04-23,236.46200561523438,27735.01953125,2112.929931640625,5056.06005859375,20187.650390625,8398.2998046875
2015-04-24,231.26800537109375,27437.939453125,2117.68994140625,5092.080078125,20020.0390625,8305.25
2015-04-27,229.28599548339844,27176.990234375,2108.919921875,5060.25,19983.3203125,8213.7998046875
2015-04-28,225.85499572753906,27396.380859375,2114.760009765625,5055.419921875,20058.94921875,8285.599609375
2015-04-30,236.14500427246094,27011.310546875,2085.510009765625,4941.419921875,19520.009765625,8181.5
2015-05-07,237.33399963378906,26599.109375,2088.0,4945.5400390625,19291.990234375,8057.2998046875
2015-05-08,243.86300659179688,27105.390625,2116.10009765625,5003.5498046875,19379.189453125,8191.5
2015-05-11,242.1580047607422,27507.30078125,2105.330078125,4993.56982421875,19620.91015625,8325.25
2015-05-12,241.11199951171875,26877.48046875,2099.1201171875,4976.18994140625,19624.83984375,8126.9501953125
2015-05-13,236.3769989013672,27251.099609375,2098.47998046875,4981.68994140625,19764.720703125,8235.4501953125
2015-05-14,236.9290008544922,27206.060546875,2121.10009765625,5050.7998046875,19570.240234375,8224.2001953125
2015-05-15,237.60499572753906,27324.0,2122.72998046875,5048.2900390625,19732.919921875,8262.349609375
2015-05-18,233.1280059814453,27687.30078125,2129.199951171875,5078.43994140625,19890.26953125,8373.650390625
2015-05-19,231.94700622558594,27645.529296875,2127.830078125,5070.02978515625,20026.380859375,8365.650390625
2015-05-20,234.01800537109375,27837.2109375,2125.85009765625,5071.740234375,20196.560546875,8423.25
2015-05-21,235.343994140625,27809.349609375,2130.820068359375,5090.7900390625,20202.869140625,8421.0
2015-05-22,240.34800720214844,27957.5,2126.06005859375,5089.35986328125,20264.41015625,8458.9501953125
2015-05-26,237.11599731445312,27531.41015625,2104.199951171875,5032.75,20437.48046875,8339.349609375
2015-05-27,237.2830047607422,27564.66015625,2123.47998046875,5106.58984375,20472.580078125,8334.599609375
2015-05-28,237.4080047607422,27506.7109375,2120.7900390625,5097.97998046875,20551.4609375,8319.0
2015-05-29,237.0959930419922,27828.439453125,2107.389892578125,5070.02978515625,20563.150390625,8433.650390625
2015-06-01,222.92599487304688,27848.990234375,2111.72998046875,5082.93017578125,20569.869140625,8433.400390625
2015-06-02,225.80299377441406,27188.380859375,2109.60009765625,5076.52001953125,20543.189453125,8236.4501953125
2015-06-03,225.87399291992188,26837.19921875,2114.070068359375,5099.22998046875,20473.509765625,8135.10009765625
2015-06-04,224.32400512695312,26813.419921875,2095.840087890625,5059.1201171875,20488.189453125,8130.64990234375
2015-06-05,224.95199584960938,26768.490234375,2092.830078125,5068.4599609375,20460.900390625,8114.7001953125
2015-06-08,228.48899841308594,26523.08984375,2079.280029296875,5021.6298828125,20457.189453125,8044.14990234375
2015-06-09,229.04800415039062,26481.25,2080.14990234375,5013.8701171875,20096.30078125,8022.39990234375
2015-06-10,228.80299377441406,26840.5,2105.199951171875,5076.68994140625,20046.359375,8124.4501953125
2015-06-11,229.7050018310547,26370.98046875,2108.860107421875,5082.509765625,20382.970703125,7965.35009765625
2015-06-12,229.98199462890625,26425.30078125,2094.110107421875,5051.10009765625,20407.080078125,7982.89990234375
2015-06-15,236.822998046875,26586.55078125,2084.429931640625,5029.97021484375,20387.7890625,8013.89990234375
2015-06-16,250.89500427246094,26686.509765625,2096.2900390625,5055.5498046875,20257.939453125,8047.2998046875
2015-06-17,249.28399658203125,26832.66015625,2100.43994140625,5064.8798828125,20219.26953125,8091.5498046875
2015-06-18,249.0070037841797,27115.830078125,2121.239990234375,5132.9501953125,19990.8203125,8174.60009765625
2015-06-19,244.6060028076172,27316.169921875,2109.989990234375,5117.0,20174.240234375,8224.9501953125
2015-06-22,246.99000549316406,27730.2109375,2122.85009765625,5153.97021484375,20428.189453125,8353.099609375
2015-06-23,244.29600524902344,27804.369140625,2124.199951171875,5160.08984375,20809.419921875,8381.5498046875
2015-06-24,240.51499938964844,27729.669921875,2108.580078125,5122.41015625,20868.029296875,8360.849609375
2015-06-25,242.7989959716797,27895.970703125,2102.31005859375,5112.18994140625,20771.400390625,8398.0
2015-06-26,243.593994140625,27811.83984375,2101.489990234375,5080.509765625,20706.150390625,8381.099609375
2015-06-29,257.0639953613281,27645.150390625,2057.639892578125,4958.47021484375,20109.94921875,8318.400390625
2015-06-30,263.0719909667969,27780.830078125,2063.110107421875,4986.8701171875,20235.73046875,8368.5
2015-07-01,258.6210021972656,28020.869140625,2077.419921875,5013.1201171875,20329.3203125,8453.0498046875
2015-07-02,255.41200256347656,27945.80078125,2076.780029296875,5009.2099609375,20522.5,8444.900390625
2015-07-06,269.0299987792969,28208.759765625,2068.760009765625,4991.93994140625,20112.119140625,8522.150390625
2015-07-07,266.2070007324219,28171.689453125,2081.340087890625,4997.4599609375,20376.58984375,8510.7998046875
2015-07-08,270.7850036621094,27687.720703125,2046.6800537109375,4909.759765625,19737.640625,8363.0498046875
2015-07-09,269.2279968261719,27573.66015625,2051.31005859375,4922.39990234375,19855.5,8328.5498046875
2015-07-10,284.8940124511719,27661.400390625,2076.6201171875,4997.7001953125,19779.830078125,8360.5498046875
2015-07-13,292.0539855957031,27961.189453125,2099.60009765625,5071.509765625,20089.76953125,8459.650390625
2015-07-14,287.4639892578125,27932.900390625,2108.949951171875,5104.89013671875,20385.330078125,8454.099609375
2015-07-15,285.8290100097656,28198.2890625,2107.39990234375,5098.93994140625,20463.330078125,8523.7998046875
2015-07-16,278.0889892578125,28446.119140625,2124.2900390625,5163.18017578125,20600.119140625,8608.0498046875
2015-07-17,279.47198486328125,28463.310546875,2126.639892578125,5210.14013671875,20650.919921875,8609.849609375
2015-07-21,275.8330078125,28182.140625,2119.2099609375,5208.1201171875,20841.970703125,8529.4501953125
2015-07-22,277.22198486328125,28504.9296875,2114.14990234375,5171.77001953125,20593.669921875,8633.5
2015-07-23,276.04901123046875,28370.83984375,2102.14990234375,5146.41015625,20683.94921875,8589.7998046875
2015-07-24,288.27801513671875,28112.310546875,2079.64990234375,5088.6298828125,20544.529296875,8521.5498046875
2015-07-27,293.6239929199219,27561.380859375,2067.639892578125,5039.77978515625,20350.099609375,8361.0
2015-07-28,294.427001953125,27459.23046875,2093.25,5089.2099609375,20328.890625,8337.0
2015-07-29,289.5899963378906,27563.4296875,2108.570068359375,5111.72998046875,20302.91015625,8375.0498046875
2015-07-30,287.72198486328125,27705.349609375,2108.6298828125,5128.77978515625,20522.830078125,8421.7998046875
2015-07-31,284.6499938964844,28114.560546875,2103.840087890625,5128.27978515625,20585.240234375,8532.849609375
2015-08-03,281.22698974609375,28187.060546875,2098.0400390625,5115.3798828125,20548.109375,8543.0498046875
2015-08-04,285.2179870605469,28071.9296875,2093.320068359375,5105.5498046875,20520.359375,8516.900390625
2015-08-05,281.8819885253906,28223.080078125,2099.840087890625,5139.93994140625,20614.060546875,8567.9501953125
2015-08-06,278.5769958496094,28298.130859375,2083.56005859375,5056.43994140625,20664.439453125,8588.650390625
2015-08-07,279.5849914550781,28236.390625,2077.570068359375,5043.5400390625,20724.560546875,8564.599609375
2015-08-10,264.4700012207031,28101.720703125,2104.179931640625,5101.7998046875,20808.689453125,8525.599609375
2015-08-11,270.385986328125,27866.08984375,2084.070068359375,5036.7900390625,20720.75,8462.349609375
2015-08-12,266.3760070800781,27512.259765625,2086.050048828125,5044.39013671875,20392.76953125,8349.4501953125
2015-08-13,264.0799865722656,27549.529296875,2083.389892578125,5033.56005859375,20595.55078125,8355.849609375
2015-08-14,265.67999267578125,28067.310546875,2091.5400390625,5048.240234375,20519.44921875,8518.5498046875
2015-08-17,257.97601318359375,27878.26953125,2102.43994140625,5091.7001953125,20620.259765625,8477.2998046875
2015-08-18,211.07899475097656,27831.5390625,2096.919921875,5059.35009765625,20554.470703125,8466.5498046875
2015-08-19,226.6840057373047,27931.640625,2079.610107421875,5019.0498046875,20222.630859375,8495.150390625
2015-08-20,235.35000610351562,27607.8203125,2035.72998046875,4877.490234375,20033.51953125,8372.75
2015-08-21,232.56900024414062,27366.0703125,1970.8900146484375,4706.0400390625,19435.830078125,8299.9501953125
2015-08-24,210.4949951171875,25741.560546875,1893.2099609375,4526.25,18540.6796875,7809.0
2015-08-25,221.60899353027344,26032.380859375,1867.6099853515625,4506.490234375,17806.69921875,7880.7001953125
2015-08-26,225.83099365234375,25714.66015625,1940.510009765625,4697.5400390625,18376.830078125,7791.85009765625
2015-08-27,224.7689971923828,26231.189453125,1987.6600341796875,4812.7099609375,18574.439453125,7948.9501953125
2015-08-28,231.39599609375,26392.380859375,1988.8699951171875,4828.31982421875,19136.3203125,8001.9501953125
2015-08-31,230.05599975585938,26283.08984375,1972.1800537109375,4776.509765625,18890.48046875,7971.2998046875
2015-09-01,228.12100219726562,25696.439453125,1913.8499755859375,4636.10009765625,18165.689453125,7785.85009765625
2015-09-02,229.28399658203125,25453.560546875,1948.8599853515625,4749.97998046875,18095.400390625,7717.0
2015-09-03,227.18299865722656,25764.779296875,1951.1300048828125,4733.5,18182.390625,7823.0
2015-09-04,230.29800415039062,25201.900390625,1921.219970703125,4683.919921875,17792.16015625,7655.0498046875
2015-09-08,243.60699462890625,25317.869140625,1969.4100341796875,4811.93017578125,17427.080078125,7688.25
2015-09-09,238.16799926757812,25719.580078125,1942.0400390625,4756.52978515625,18770.509765625,7818.60009765625
2015-09-10,238.4770050048828,25622.169921875,1952.2900390625,4796.25,18299.619140625,7788.10009765625
2015-09-11,240.10699462890625,25610.2109375,1961.050048828125,4822.33984375,18264.220703125,7789.2998046875
2015-09-14,230.6439971923828,25856.69921875,1953.030029296875,4805.759765625,17965.69921875,7872.25
2015-09-15,230.3040008544922,25705.9296875,1978.0899658203125,4860.52001953125,18026.48046875,7829.10009765625
2015-09-16,229.09100341796875,25963.970703125,1995.31005859375,4889.240234375,18171.599609375,7899.14990234375
2015-09-18,232.97500610351562,26218.91015625,1958.030029296875,4827.22998046875,18070.2109375,7981.89990234375
2015-09-24,234.5290069580078,25863.5,1932.239990234375,4734.47998046875,17571.830078125,7868.5
2015-09-28,239.14199829101562,25616.83984375,1881.77001953125,4543.97021484375,17645.109375,7795.7001953125
2015-09-29,236.68699645996094,25778.66015625,1884.0899658203125,4517.31982421875,16930.83984375,7843.2998046875
2015-09-30,236.05999755859375,26154.830078125,1920.030029296875,4620.16015625,17388.150390625,7948.89990234375
2015-10-01,237.5489959716797,26220.94921875,1923.8199462890625,4627.080078125,17722.419921875,7950.89990234375
2015-10-05,240.38299560546875,26785.55078125,1987.050048828125,4781.259765625,18005.490234375,8119.2998046875
2015-10-06,246.06300354003906,26932.880859375,1979.9200439453125,4748.35986328125,18186.099609375,8152.89990234375
2015-10-07,242.968994140625,27035.849609375,1995.8299560546875,4791.14990234375,18322.98046875,8177.39990234375
2015-10-08,242.3040008544922,26845.810546875,2013.4300537109375,4810.7900390625,18141.169921875,8129.35009765625
2015-10-09,243.93099975585938,27079.509765625,2014.8900146484375,4830.47021484375,18438.669921875,8189.7001953125
2015-10-13,249.50799560546875,26846.529296875,2003.68994140625,4796.60986328125,18234.740234375,8131.7001953125
2015-10-14,251.98899841308594,26779.66015625,1994.239990234375,4782.85009765625,17891.0,8107.89990234375
2015-10-15,254.32000732421875,27010.140625,2023.8599853515625,4870.10009765625,18096.900390625,8179.5
2015-10-16,262.8689880371094,27214.599609375,2033.1099853515625,4886.68994140625,18291.80078125,8238.150390625
2015-10-19,263.43701171875,27364.919921875,2033.6600341796875,4905.47021484375,18131.23046875,8275.0498046875
2015-10-20,269.4630126953125,27306.830078125,2030.77001953125,4880.97021484375,18207.150390625,8261.650390625
2015-10-21,266.2720031738281,27287.66015625,2018.93994140625,4840.1201171875,18554.279296875,8251.7001953125
2015-10-23,276.4960021972656,27470.810546875,2075.14990234375,5031.85986328125,18825.30078125,8295.4501953125
2015-10-26,285.29998779296875,27361.9609375,2071.179931640625,5034.7001953125,18947.119140625,8260.5498046875
2015-10-27,293.7879943847656,27253.439453125,2065.889892578125,5030.14990234375,18777.0390625,8232.900390625
2015-10-28,304.6180114746094,27039.759765625,2090.35009765625,5095.68994140625,18903.01953125,8171.2001953125
2015-10-29,313.8550109863281,26838.140625,2089.409912109375,5074.27001953125,18935.7109375,8111.75
2015-10-30,328.0150146484375,26656.830078125,2079.360107421875,5053.75,19083.099609375,8065.7998046875
2015-11-02,361.1889953613281,26559.150390625,2104.050048828125,5127.14990234375,18683.240234375,8050.7998046875
2015-11-04,411.56298828125,26552.919921875,2102.31005859375,5142.47998046875,18926.91015625,8040.2001953125
2015-11-05,386.35400390625,26304.19921875,2099.929931640625,5127.740234375,19116.41015625,7955.4501953125
2015-11-06,374.4700012207031,26265.240234375,2099.199951171875,5147.1201171875,19265.599609375,7954.2998046875
2015-11-09,380.2569885253906,26121.400390625,2078.580078125,5095.2998046875,19642.740234375,7915.2001953125
2015-11-10,336.8190002441406,25743.259765625,2081.719970703125,5083.240234375,19671.259765625,7783.35009765625
2015-11-13,336.75299072265625,25610.529296875,2023.0400390625,4927.8798828125,19596.91015625,7762.25
2015-11-16,330.7510070800781,25760.099609375,2053.18994140625,4984.6201171875,19393.689453125,7806.60009765625
2015-11-17,335.093994140625,25864.470703125,2050.43994140625,4986.02001953125,19630.630859375,7837.5498046875
2015-11-18,334.5899963378906,25482.51953125,2083.580078125,5075.2001953125,19649.1796875,7731.7998046875
2015-11-19,326.14898681640625,25841.919921875,2081.239990234375,5073.64013671875,19859.810546875,7842.75
2015-11-20,322.0220031738281,25868.490234375,2089.169921875,5104.919921875,19879.810546875,7856.5498046875
2015-11-24,320.0459899902344,25775.740234375,2089.139892578125,5102.81005859375,19924.890625,7831.60009765625
2015-11-27,358.0419921875,26128.19921875,2090.110107421875,5127.52001953125,19883.939453125,7942.7001953125
2015-11-30,377.3210144042969,26145.669921875,2080.409912109375,5108.669921875,19747.470703125,7935.25
2015-12-01,362.4880065917969,26169.41015625,2102.6298828125,5156.31005859375,20012.400390625,7954.89990234375
2015-12-02,359.18701171875,26117.849609375,2079.510009765625,5123.22021484375,19938.130859375,7931.35009765625
2015-12-03,361.0459899902344,25886.619140625,2049.6201171875,5037.52978515625,19939.900390625,7864.14990234375
2015-12-04,363.1830139160156,25638.109375,2091.68994140625,5142.27001953125,19504.48046875,7781.89990234375
2015-12-07,395.5360107421875,25530.109375,2077.070068359375,5101.81005859375,19698.150390625,7765.39990234375
2015-12-08,415.56298828125,25310.330078125,2063.590087890625,5098.240234375,19492.599609375,7701.7001953125
2015-12-09,417.56298828125,25036.05078125,2047.6199951171875,5022.8701171875,19301.0703125,7612.5
2015-12-10,415.47900390625,25252.3203125,2052.22998046875,5045.169921875,19046.55078125,7683.2998046875
2015-12-11,451.93798828125,25044.4296875,2012.3699951171875,4933.47021484375,19230.48046875,7610.4501953125
2015-12-14,444.1820068359375,25150.349609375,2021.93994140625,4952.22998046875,18883.419921875,7650.0498046875
2015-12-15,465.3210144042969,25320.439453125,2043.4100341796875,4995.35986328125,18565.900390625,7700.89990234375
2015-12-16,454.9339904785156,25494.369140625,2073.070068359375,5071.1298828125,19049.91015625,7750.89990234375
2015-12-17,456.0780029296875,25803.779296875,2041.8900146484375,5002.5498046875,19353.560546875,7844.35009765625
2015-12-18,463.6159973144531,25519.220703125,2005.550048828125,4923.080078125,18986.80078125,7761.9501953125
2015-12-21,438.6390075683594,25735.900390625,2021.1500244140625,4968.919921875,18916.01953125,7834.4501953125
2015-12-22,436.5719909667969,25590.650390625,2038.969970703125,5001.10986328125,18886.69921875,7786.10009765625
2015-12-24,454.9849853515625,25838.7109375,2060.989990234375,5048.490234375,18789.689453125,7861.0498046875
2015-12-28,422.27899169921875,26034.130859375,2056.5,5040.990234375,18873.349609375,7925.14990234375
2015-12-29,432.9830017089844,26079.48046875,2078.360107421875,5107.93994140625,18982.23046875,7928.9501953125
2015-12-30,426.6199951171875,25960.029296875,2063.360107421875,5065.85009765625,19033.7109375,7896.25
2016-01-04,433.09100341796875,25623.349609375,2012.6600341796875,4903.08984375,18450.98046875,7791.2998046875
2016-01-05,431.9599914550781,25580.33984375,2016.7099609375,4891.43017578125,18374.0,7784.64990234375
2016-01-06,429.1050109863281,25406.330078125,1990.260009765625,4835.759765625,18191.3203125,7741.0
2016-01-07,458.0480041503906,24851.830078125,1943.0899658203125,4689.43017578125,17767.33984375,7568.2998046875
2016-01-08,453.2300109863281,24934.330078125,1922.030029296875,4643.6298828125,17697.9609375,7601.35009765625
2016-01-12,435.69000244140625,24682.029296875,1938.6800537109375,4685.919921875,17218.9609375,7510.2998046875
2016-01-13,432.3710021972656,24854.109375,1890.280029296875,4526.06005859375,17715.630859375,7562.39990234375
2016-01-14,430.3059997558594,24772.970703125,1921.8399658203125,4615.0,17240.94921875,7536.7998046875
2016-01-15,364.33099365234375,24455.0390625,1880.3299560546875,4488.419921875,17147.109375,7437.7998046875
2016-01-19,380.14898681640625,24479.83984375,1881.3299560546875,4476.9501953125,17048.369140625,7435.10009765625
2016-01-20,420.2300109863281,24062.0390625,1859.3299560546875,4471.68994140625,16416.189453125,7309.2998046875
2016-01-21,410.2619934082031,23962.2109375,1868.989990234375,4472.06005859375,16017.259765625,7276.7998046875
2016-01-22,382.49200439453125,24435.66015625,1906.9000244140625,4591.18017578125,16958.529296875,7422.4501953125
2016-01-25,391.72601318359375,24485.94921875,1877.0799560546875,4518.490234375,17110.91015625,7436.14990234375
2016-01-27,394.97198486328125,24492.390625,1882.949951171875,4468.169921875,17163.919921875,7437.75
2016-01-28,380.28900146484375,24469.5703125,1893.3599853515625,4506.68017578125,17041.44921875,7424.64990234375
2016-01-29,379.4739990234375,24870.689453125,1940.239990234375,4613.9501953125,17518.30078125,7563.5498046875
2016-02-01,373.0559997558594,24824.830078125,1939.3800048828125,4620.3701171875,17865.23046875,7555.9501953125
2016-02-02,374.447998046875,24539.0,1903.030029296875,4516.9501953125,17750.6796875,7455.5498046875
2016-02-03,369.9490051269531,24223.3203125,1912.530029296875,4504.240234375,17191.25,7361.7998046875
2016-02-04,389.593994140625,24338.4296875,1915.449951171875,4509.56005859375,17044.990234375,7404.0
2016-02-05,386.54901123046875,24616.970703125,1880.050048828125,4363.14013671875,16819.58984375,7489.10009765625
2016-02-08,373.4469909667969,24287.419921875,1853.43994140625,4283.75,17004.30078125,7387.25
2016-02-09,376.02899169921875,24020.98046875,1852.2099609375,4268.759765625,16085.4404296875,7298.2001953125
2016-02-10,381.64898681640625,23758.900390625,1851.8599853515625,4283.58984375,15713.3896484375,7215.7001953125
2016-02-12,384.26300048828125,22986.119140625,1864.780029296875,4337.509765625,14952.6103515625,6980.9501953125
2016-02-16,407.4880065917969,23191.970703125,1895.5799560546875,4435.9599609375,16054.4296875,7048.25
2016-02-17,416.3219909667969,23381.869140625,1926.8199462890625,4534.06005859375,15836.3603515625,7108.4501953125
2016-02-18,422.37298583984375,23649.220703125,1917.8299560546875,4487.5400390625,16196.7998046875,7191.75
2016-02-19,420.7850036621094,23709.150390625,1917.780029296875,4504.43017578125,15967.169921875,7210.75
